,cif,energy,material_id
1338,"# generated using pymatgen
data_Na2LiN
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.05745264
_cell_length_b   4.05745264
_cell_length_c   6.17722437
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na2LiN
_chemical_formula_sum   'Na4 Li2 N2'
_cell_volume   101.69516252
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.75000000  0.75000000  0.20754450  1
  Na  Na1  1  0.25000000  0.75000000  0.50000000  1
  Na  Na2  1  0.25000000  0.25000000  0.79245550  1
  Na  Na3  1  0.75000000  0.25000000  0.50000000  1
  Li  Li4  1  0.75000000  0.25000000  0.00000000  1
  Li  Li5  1  0.25000000  0.75000000  0.00000000  1
  N  N6  1  0.75000000  0.75000000  0.78851732  1
  N  N7  1  0.25000000  0.25000000  0.21148268  1
",-23.51045423,mp-571587-1-3
1339,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.64108982
_cell_length_b   9.20031959
_cell_length_c   7.40743245
_cell_angle_alpha   36.37741267
_cell_angle_beta   67.01665259
_cell_angle_gamma   71.67703072
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K2 N2 O6'
_cell_volume   172.70275815
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.54167059  0.00000000  0.48589786  1
  K  K1  1  0.45832941  0.50000000  0.51410214  1
  N  N2  1  0.04461457  1.00000000  0.02237392  1
  N  N3  1  0.95538543  0.50000000  0.97762608  1
  O  O4  1  0.09733912  0.29850389  0.12056581  1
  O  O5  1  0.09733912  0.70149611  0.71757359  1
  O  O6  1  0.66757825  0.50000000  0.09228815  1
  O  O7  1  0.33242175  0.00000000  0.90771185  1
  O  O8  1  0.90266088  0.20149611  0.87943419  1
  O  O9  1  0.90266088  0.79850389  0.28242641  1
",-58.57870544,mp-36903-0-51
1340,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.36459000
_cell_length_b   8.72917954
_cell_length_c   6.83474069
_cell_angle_alpha   38.46610929
_cell_angle_beta   73.21538837
_cell_angle_gamma   76.93221042
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K2 N2 O6'
_cell_volume   155.08058991
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50000000  0.00000000  0.50000000  1
  K  K1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.05800000  0.00000000  0.05800000  1
  N  N3  1  0.94200000  0.50000000  0.94200000  1
  O  O4  1  0.07150000  0.30575000  0.07150000  1
  O  O5  1  0.07150000  0.69425000  0.68300000  1
  O  O6  1  0.68300000  0.50000000  0.07150000  1
  O  O7  1  0.31700000  0.00000000  0.92850000  1
  O  O8  1  0.92850000  0.19425000  0.92850000  1
  O  O9  1  0.92850000  0.80575000  0.31700000  1
",-56.56308829,mp-36903-1-0
1341,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.52759098
_cell_length_b   9.30086977
_cell_length_c   7.43301984
_cell_angle_alpha   36.94864154
_cell_angle_beta   69.10523188
_cell_angle_gamma   73.43948949
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K2 N2 O6'
_cell_volume   175.77579199
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.50747438  0.00000000  0.49696247  1
  K  K1  1  0.49252562  0.50000000  0.50303753  1
  N  N2  1  0.04625023  0.00000000  0.03981352  1
  N  N3  1  0.95374977  0.50000000  0.96018648  1
  O  O4  1  0.09144409  0.30199206  0.10132509  1
  O  O5  1  0.09144409  0.69800794  0.70530922  1
  O  O6  1  0.66780216  0.50000000  0.07673438  1
  O  O7  1  0.33219784  0.00000000  0.92326562  1
  O  O8  1  0.90855591  0.19800794  0.89867491  1
  O  O9  1  0.90855591  0.80199206  0.29469078  1
",-58.37012686,mp-36903-1-12
1342,"# generated using pymatgen
data_Na3Si2PO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.28141471
_cell_length_b   11.07273784
_cell_length_c   11.30430116
_cell_angle_alpha   89.99954465
_cell_angle_beta   89.99240942
_cell_angle_gamma   90.00618493
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3Si2PO8
_chemical_formula_sum   'Na12 Si8 P4 O32'
_cell_volume   911.41148585
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.03122869  0.67860549  0.73956671  1
  Na  Na1  1  0.96917483  0.82120356  0.23958276  1
  Na  Na2  1  0.77829883  0.08457143  0.74581017  1
  Na  Na3  1  0.38634285  0.72810224  0.17651589  1
  Na  Na4  1  0.72179187  0.58460123  0.25423696  1
  Na  Na5  1  0.88619555  0.27231067  0.32300476  1
  Na  Na6  1  0.46890435  0.17857118  0.26041368  1
  Na  Na7  1  0.11358569  0.22820785  0.82359458  1
  Na  Na8  1  0.27801649  0.91571987  0.75477609  1
  Na  Na9  1  0.22216941  0.41580580  0.24520908  1
  Na  Na10  1  0.61386304  0.77218362  0.67691896  1
  Na  Na11  1  0.53086400  0.32111564  0.76036817  1
  Si  Si12  1  0.52939082  0.42924938  0.46905279  1
  Si  Si13  1  0.12717189  0.11854846  0.12229253  1
  Si  Si14  1  0.97064479  0.92922693  0.53094030  1
  Si  Si15  1  0.87293711  0.38129636  0.62215067  1
  Si  Si16  1  0.37264611  0.61854432  0.87761102  1
  Si  Si17  1  0.47078918  0.07070870  0.96959504  1
  Si  Si18  1  0.02917150  0.57087525  0.03045185  1
  Si  Si19  1  0.62724519  0.88125194  0.37782519  1
  P  P20  1  0.63295694  0.52455323  0.98597594  1
  P  P21  1  0.36704396  0.97494149  0.48653832  1
  P  P22  1  0.13283784  0.47503534  0.51341094  1
  P  P23  1  0.86690557  0.02457461  0.01411610  1
  O  O24  1  0.92621743  0.82076276  0.61780889  1
  O  O25  1  0.47126624  0.93085345  0.91387341  1
  O  O26  1  0.52923420  0.56932502  0.41362382  1
  O  O27  1  0.07384563  0.67946590  0.11714779  1
  O  O28  1  0.97092881  0.06925523  0.58645097  1
  O  O29  1  0.17222707  0.91269649  0.45364876  1
  O  O30  1  0.41277469  0.56108405  0.30288790  1
  O  O31  1  0.49797088  0.64779282  0.00214092  1
  O  O32  1  0.65699253  0.79085416  0.27209341  1
  O  O33  1  0.17550307  0.55894017  0.91806271  1
  O  O34  1  0.34308194  0.70933961  0.77230364  1
  O  O35  1  0.42606631  0.17940479  0.88281497  1
  O  O36  1  0.82753101  0.58736769  0.95326669  1
  O  O37  1  0.08727447  0.06100981  0.69722632  1
  O  O38  1  0.02888830  0.43089926  0.08614533  1
  O  O39  1  0.67554598  0.44071348  0.58135744  1
  O  O40  1  0.32783511  0.41272127  0.54633652  1
  O  O41  1  0.53082543  0.50536680  0.85353939  1
  O  O42  1  0.58753257  0.93933777  0.80311674  1
  O  O43  1  0.82424655  0.94064974  0.41866957  1
  O  O44  1  0.91261826  0.43947633  0.19689439  1
  O  O45  1  0.84302533  0.29083794  0.72789607  1
  O  O46  1  0.03079517  0.49460195  0.64583259  1
  O  O47  1  0.67226008  0.08744927  0.04678676  1
  O  O48  1  0.32442832  0.05886541  0.08177977  1
  O  O49  1  0.99831773  0.35155298  0.49781020  1
  O  O50  1  0.15700261  0.20953849  0.22775977  1
  O  O51  1  0.57377936  0.32067721  0.38205561  1
  O  O52  1  0.46918840  0.99457348  0.35417427  1
  O  O53  1  0.50173950  0.85148951  0.50210543  1
  O  O54  1  0.96897286  0.00555946  0.14651840  1
  O  O55  1  0.00190763  0.14773308  0.99791306  1
",-346.24742172,mp-657378-0-28
1343,"# generated using pymatgen
data_Na3Si2PO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.51700000
_cell_length_b   8.77400000
_cell_length_c   10.25100000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3Si2PO8
_chemical_formula_sum   'Na12 Si8 P4 O32'
_cell_volume   676.09607366
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.97018000  0.70491000  0.73749000  1
  Na  Na1  1  0.02982000  0.79509000  0.23749000  1
  Na  Na2  1  0.72721000  0.12901000  0.70173000  1
  Na  Na3  1  0.24331000  0.72802000  0.19422000  1
  Na  Na4  1  0.77279000  0.62901000  0.29827000  1
  Na  Na5  1  0.74331000  0.27198000  0.30578000  1
  Na  Na6  1  0.52982000  0.20491000  0.26251000  1
  Na  Na7  1  0.25669000  0.22802000  0.80578000  1
  Na  Na8  1  0.22721000  0.87099000  0.79827000  1
  Na  Na9  1  0.27279000  0.37099000  0.20173000  1
  Na  Na10  1  0.75669000  0.77198000  0.69422000  1
  Na  Na11  1  0.47018000  0.29509000  0.76251000  1
  Si  Si12  1  0.51957000  0.41932000  0.48368000  1
  Si  Si13  1  0.09897000  0.10148000  0.07589000  1
  Si  Si14  1  0.98043000  0.91932000  0.51632000  1
  Si  Si15  1  0.90103000  0.39852000  0.57589000  1
  Si  Si16  1  0.40103000  0.60148000  0.92411000  1
  Si  Si17  1  0.48043000  0.08068000  0.98368000  1
  Si  Si18  1  0.01957000  0.58068000  0.01632000  1
  Si  Si19  1  0.59897000  0.89852000  0.42411000  1
  P  P20  1  0.67191000  0.60469000  0.97365000  1
  P  P21  1  0.32809000  0.89531000  0.47365000  1
  P  P22  1  0.17191000  0.39531000  0.52635000  1
  P  P23  1  0.82809000  0.10469000  0.02635000  1
  O  O24  1  0.96670000  0.83439000  0.64410000  1
  O  O25  1  0.48280000  0.95596000  0.86590000  1
  O  O26  1  0.51720000  0.54404000  0.36590000  1
  O  O27  1  0.03330000  0.66561000  0.14410000  1
  O  O28  1  0.98280000  0.04404000  0.63410000  1
  O  O29  1  0.16412000  0.91473000  0.47569000  1
  O  O30  1  0.30000000  0.80000000  0.40000000  1
  O  O31  1  0.50887000  0.59187000  0.03196000  1
  O  O32  1  0.61936000  0.81027000  0.27774000  1
  O  O33  1  0.24179000  0.58401000  0.02312000  1
  O  O34  1  0.38064000  0.68973000  0.77774000  1
  O  O35  1  0.46670000  0.16561000  0.85590000  1
  O  O36  1  0.83588000  0.58527000  0.97569000  1
  O  O37  1  0.20000000  0.30000000  0.60000000  1
  O  O38  1  0.01720000  0.45596000  0.13410000  1
  O  O39  1  0.74179000  0.41599000  0.47688000  1
  O  O40  1  0.33588000  0.41473000  0.52431000  1
  O  O41  1  0.65000000  0.49900000  0.82972000  1
  O  O42  1  0.70000000  0.70000000  0.90000000  1
  O  O43  1  0.75821000  0.91599000  0.52312000  1
  O  O44  1  0.80000000  0.20000000  0.10000000  1
  O  O45  1  0.88064000  0.31027000  0.72226000  1
  O  O46  1  0.15000000  0.50100000  0.67028000  1
  O  O47  1  0.66412000  0.08527000  0.02431000  1
  O  O48  1  0.25821000  0.08401000  0.97688000  1
  O  O49  1  0.00887000  0.40813000  0.46804000  1
  O  O50  1  0.11936000  0.18973000  0.22226000  1
  O  O51  1  0.53330000  0.33439000  0.35590000  1
  O  O52  1  0.35000000  0.00100000  0.32972000  1
  O  O53  1  0.49113000  0.90813000  0.53196000  1
  O  O54  1  0.85000000  0.99900000  0.17028000  1
  O  O55  1  0.99113000  0.09187000  0.96804000  1
",-189.08651883,mp-657378-1-0
1344,"# generated using pymatgen
data_Na3Si2PO8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.28375465
_cell_length_b   10.47505738
_cell_length_c   10.72575026
_cell_angle_alpha   89.95699691
_cell_angle_beta   90.02387055
_cell_angle_gamma   90.00450988
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na3Si2PO8
_chemical_formula_sum   'Na12 Si8 P4 O32'
_cell_volume   818.35028526
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.00973773  0.65275650  0.78376843  1
  Na  Na1  1  -0.01059114  0.84730896  0.28331137  1
  Na  Na2  1  0.72622695  0.12250004  0.74463973  1
  Na  Na3  1  0.39042947  0.72695038  0.17870956  1
  Na  Na4  1  0.77363389  0.62244290  0.25530151  1
  Na  Na5  1  0.89068840  0.27324229  0.32124827  1
  Na  Na6  1  0.48998584  0.15254028  0.21680663  1
  Na  Na7  1  0.10936086  0.22697699  0.82102901  1
  Na  Na8  1  0.22592473  0.87777089  0.75568662  1
  Na  Na9  1  0.27451786  0.37755865  0.24419343  1
  Na  Na10  1  0.60915639  0.77311387  0.67894389  1
  Na  Na11  1  0.51033366  0.34716016  0.71631028  1
  Si  Si12  1  0.53783866  0.42983084  0.44024179  1
  Si  Si13  1  0.08423665  0.09720356  0.08816215  1
  Si  Si14  1  0.96241631  0.92993839  0.55945366  1
  Si  Si15  1  0.91649847  0.40280719  0.58794614  1
  Si  Si16  1  0.41603615  0.59690225  0.91165929  1
  Si  Si17  1  0.46237015  0.07008326  0.94056979  1
  Si  Si18  1  0.03835464  0.57041276  0.05931376  1
  Si  Si19  1  0.58427456  0.90279899  0.41188477  1
  P  P20  1  0.67066640  0.46428176  0.00153876  1
  P  P21  1  0.32989001  0.03601667  0.50190084  1
  P  P22  1  0.17105003  0.53577679  0.49923649  1
  P  P23  1  0.82978273  -0.03614264  -0.00196170  1
  O  O24  1  -0.03576044  0.80355239  0.64097542  1
  O  O25  1  0.46282460  0.92937702  0.86807335  1
  O  O26  1  0.53689095  0.57103475  0.36895313  1
  O  O27  1  0.03631387  0.69636845  0.14119811  1
  O  O28  1  -0.03738028  0.07082277  0.63164281  1
  O  O29  1  0.13731359  -0.04478005  0.45935625  1
  O  O30  1  0.33843861  0.57082366  0.32443751  1
  O  O31  1  0.54818779  0.59178448  0.05095929  1
  O  O32  1  0.64937283  0.81257794  0.30301307  1
  O  O33  1  0.22375750  0.55194916  -0.02333499  1
  O  O34  1  0.35102088  0.68794103  0.80329209  1
  O  O35  1  0.46345434  0.19645217  0.85901553  1
  O  O36  1  -0.13711342  0.54481556  -0.04047483  1
  O  O37  1  0.16141751  0.07082748  0.67547578  1
  O  O38  1  0.03734104  0.42958334  0.13175739  1
  O  O39  1  0.72351596  0.44771640  0.52299560  1
  O  O40  1  0.36205262  0.45504814  0.54029973  1
  O  O41  1  0.55802952  0.48526625  0.85983720  1
  O  O42  1  0.66106743  0.92923345  0.82455861  1
  O  O43  1  0.77630221  0.94790406  0.47716476  1
  O  O44  1  0.83854769  0.42899236  0.17553759  1
  O  O45  1  0.85060186  0.31211092  0.69634367  1
  O  O46  1  0.05801564  0.51491052  0.64025993  1
  O  O47  1  0.63700451  0.04500671  0.04104120  1
  O  O48  1  0.27612901  0.05174998  0.02287711  1
  O  O49  1  0.04868611  0.40759006  0.44983777  1
  O  O50  1  0.14908376  0.18773797  0.19689941  1
  O  O51  1  0.53524443  0.30366210  0.35850091  1
  O  O52  1  0.44198174  0.01446822  0.35988949  1
  O  O53  1  0.45146303  0.90743764  0.55040100  1
  O  O54  1  0.94148342  -0.01448753  0.13988803  1
  O  O55  1  0.95189229  0.09229087  0.94943361  1
",-340.94081966,mp-657378-1-49
1345,"# generated using pymatgen
data_NaLiO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.80054652
_cell_length_b   6.80054652
_cell_length_c   6.80054652
_cell_angle_alpha   96.44666074
_cell_angle_beta   96.44666074
_cell_angle_gamma   140.84526758
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLiO
_chemical_formula_sum   'Na4 Li4 O4'
_cell_volume   187.10528490
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.90802923  0.75022980  0.15825904  1
  Na  Na1  1  0.24977020  0.40802923  0.15779943  1
  Na  Na2  1  0.25022980  0.09197077  0.84220057  1
  Na  Na3  1  0.59197077  0.74977020  0.84174096  1
  Li  Li4  1  0.89986474  0.09931655  0.49918128  1
  Li  Li5  1  0.59931655  0.10013526  0.19945181  1
  Li  Li6  1  0.90068345  0.39986474  0.80054819  1
  Li  Li7  1  0.60013526  0.40068345  0.50081872  1
  O  O8  1  0.46870332  0.25077980  0.21948312  1
  O  O9  1  0.74922020  0.96870332  0.21792352  1
  O  O10  1  0.75077980  0.53129668  0.78207648  1
  O  O11  1  0.03129668  0.24922020  0.78051688  1
",-49.68459647,mp-755959-0-2
1346,"# generated using pymatgen
data_NaLiO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.73804117
_cell_length_b   6.73804117
_cell_length_c   6.73804117
_cell_angle_alpha   96.44350248
_cell_angle_beta   96.44350248
_cell_angle_gamma   140.85520916
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLiO
_chemical_formula_sum   'Na4 Li4 O4'
_cell_volume   181.96020793
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.90748100  0.75020200  0.15768300  1
  Na  Na1  1  0.24979800  0.40748100  0.15727900  1
  Na  Na2  1  0.25020200  0.09251900  0.84272100  1
  Na  Na3  1  0.59251900  0.74979800  0.84231700  1
  Li  Li4  1  0.89986800  0.09928100  0.49914900  1
  Li  Li5  1  0.59928100  0.10013200  0.19941300  1
  Li  Li6  1  0.90071900  0.39986800  0.80058700  1
  Li  Li7  1  0.60013200  0.40071900  0.50085100  1
  O  O8  1  0.46908900  0.25077700  0.21986600  1
  O  O9  1  0.74922300  0.96908900  0.21831200  1
  O  O10  1  0.75077700  0.53091100  0.78168800  1
  O  O11  1  0.03091100  0.24922300  0.78013400  1
",-49.65389445,mp-755959-1-0
1347,"# generated using pymatgen
data_NaLiO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.78508074
_cell_length_b   6.78508074
_cell_length_c   6.78508074
_cell_angle_alpha   96.43129017
_cell_angle_beta   96.43129017
_cell_angle_gamma   140.89367154
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaLiO
_chemical_formula_sum   'Na4 Li4 O4'
_cell_volume   185.66664480
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.90783810  0.75020838  0.15804649  1
  Na  Na1  1  0.24979162  0.40783810  0.15762972  1
  Na  Na2  1  0.25020838  0.09216190  0.84237028  1
  Na  Na3  1  0.59216190  0.74979162  0.84195351  1
  Li  Li4  1  0.89988859  0.09928739  0.49917598  1
  Li  Li5  1  0.59928739  0.10011141  0.19939880  1
  Li  Li6  1  0.90071261  0.39988859  0.80060120  1
  Li  Li7  1  0.60011141  0.40071261  0.50082402  1
  O  O8  1  0.46854763  0.25078588  0.21933351  1
  O  O9  1  0.74921412  0.96854763  0.21776176  1
  O  O10  1  0.75078588  0.53145237  0.78223824  1
  O  O11  1  0.03145237  0.24921412  0.78066649  1
",-49.67846558,mp-755959-1-1
1348,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.67559383
_cell_length_b   6.95963477
_cell_length_c   7.79946773
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K4 N4 O12'
_cell_volume   308.07944455
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  N  N0  1  0.25000000  0.35933147  0.84596178  1
  N  N1  1  0.75000000  0.64066853  0.15403822  1
  N  N2  1  0.75000000  0.85933147  0.65403822  1
  N  N3  1  0.25000000  0.14066853  0.34596178  1
  O  O4  1  0.55633184  0.93517991  0.70025038  1
  O  O5  1  0.05633184  0.06482009  0.29974962  1
  O  O6  1  0.44366816  0.43517991  0.79974962  1
  O  O7  1  0.94366816  0.56482009  0.20025038  1
  O  O8  1  0.25000000  0.28802120  0.44106829  1
  O  O9  1  0.75000000  0.71197880  0.55893171  1
  O  O10  1  0.75000000  0.78802120  0.05893171  1
  O  O11  1  0.25000000  0.21197880  0.94106829  1
  O  O12  1  0.44366816  0.06482009  0.29974962  1
  O  O13  1  0.94366816  0.93517991  0.70025038  1
  O  O14  1  0.55633184  0.56482009  0.20025038  1
  O  O15  1  0.05633184  0.43517991  0.79974962  1
  K  K16  1  0.25000000  0.80900270  0.98352037  1
  K  K17  1  0.75000000  0.19099730  0.01647963  1
  K  K18  1  0.75000000  0.30900270  0.51647963  1
  K  K19  1  0.25000000  0.69099730  0.48352037  1
",-117.0341703,mp-9475-0-112
1349,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.56480000
_cell_length_b   6.76290000
_cell_length_c   7.48670000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K4 N4 O12'
_cell_volume   281.75585973
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  N  N0  1  0.25000000  0.36790000  0.84650000  1
  N  N1  1  0.75000000  0.63210000  0.15350000  1
  N  N2  1  0.75000000  0.86790000  0.65350000  1
  N  N3  1  0.25000000  0.13210000  0.34650000  1
  O  O4  1  0.55680000  0.94440000  0.70150000  1
  O  O5  1  0.05680000  0.05560000  0.29850000  1
  O  O6  1  0.44320000  0.44440000  0.79850000  1
  O  O7  1  0.94320000  0.55560000  0.20150000  1
  O  O8  1  0.25000000  0.28060000  0.44110000  1
  O  O9  1  0.75000000  0.71940000  0.55890000  1
  O  O10  1  0.75000000  0.78060000  0.05890000  1
  O  O11  1  0.25000000  0.21940000  0.94110000  1
  O  O12  1  0.44320000  0.05560000  0.29850000  1
  O  O13  1  0.94320000  0.94440000  0.70150000  1
  O  O14  1  0.55680000  0.55560000  0.20150000  1
  O  O15  1  0.05680000  0.44440000  0.79850000  1
  K  K16  1  0.25000000  0.81030000  0.98630000  1
  K  K17  1  0.75000000  0.18970000  0.01370000  1
  K  K18  1  0.75000000  0.31030000  0.51370000  1
  K  K19  1  0.25000000  0.68970000  0.48630000  1
",-116.52761961,mp-9475-1-0
1350,"# generated using pymatgen
data_KNO3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.67126177
_cell_length_b   6.94501302
_cell_length_c   7.77221298
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNO3
_chemical_formula_sum   'K4 N4 O12'
_cell_volume   306.12405030
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  N  N0  1  0.25000000  0.36426724  0.84569922  1
  N  N1  1  0.75000000  0.63573276  0.15430078  1
  N  N2  1  0.75000000  0.86426724  0.65430078  1
  N  N3  1  0.25000000  0.13573276  0.34569922  1
  O  O4  1  0.55614375  0.94001186  0.70115356  1
  O  O5  1  0.05614375  0.05998814  0.29884644  1
  O  O6  1  0.44385625  0.44001186  0.79884644  1
  O  O7  1  0.94385625  0.55998814  0.20115356  1
  O  O8  1  0.25000000  0.28303773  0.44143342  1
  O  O9  1  0.75000000  0.71696227  0.55856658  1
  O  O10  1  0.75000000  0.78303773  0.05856658  1
  O  O11  1  0.25000000  0.21696227  0.94143342  1
  O  O12  1  0.44385625  0.05998814  0.29884644  1
  O  O13  1  0.94385625  0.94001186  0.70115356  1
  O  O14  1  0.55614375  0.55998814  0.20115356  1
  O  O15  1  0.05614375  0.44001186  0.79884644  1
  K  K16  1  0.25000000  0.81111081  0.98625186  1
  K  K17  1  0.75000000  0.18888919  0.01374814  1
  K  K18  1  0.75000000  0.31111081  0.51374814  1
  K  K19  1  0.25000000  0.68888919  0.48625186  1
",-116.98097044,mp-9475-1-26
